climate_id,year,month,temp_mean,temp_min,temp_max,precipitation,pet
0,1901,1,-4.693259606,-12.29325951,2.906740657,0,0
0,1901,2,-2.693259606,-9.693259129,4.306740633,0,0
0,1901,3,0.706740668,-6.093259224,7.50674068,0,7.147816908
0,1901,4,4.406740776,-2.49325932,11.30674087,12.96034209,33.17661655
0,1901,5,8.00674068,1.50674068,14.50674068,37.16034286,59.16254908
0,1901,6,11.50674068,5.606740585,17.40674125,92.66034286,79.3076768
0,1901,7,12.80674087,7.306740871,18.4067403,79.66034286,88.43012425
0,1901,8,12.20674049,6.50674068,17.9067403,84.06034438,80.99242389
0,1901,9,10.40674125,4.606740823,16.20674049,84.16034286,64.07876333
0,1901,10,6.206740966,-0.293259391,12.70674049,16.46034209,40.21843212
0,1901,11,0.306740633,-7.093259701,7.706740966,5.060342474,3.12349394
0,1901,12,-3.193259606,-10.99325932,4.606740823,0,0
0,1902,1,-4.093259224,-11.69325913,3.50674068,0,0
0,1902,2,-2.893259415,-9.893259892,4.106740823,0,0
0,1902,3,1.206740668,-5.593259224,8.00674068,0,11.05208941
0,1902,4,2.906740657,-3.99325932,9.806740871,19.56034438,23.63895239
0,1902,5,7.806740871,1.306740677,14.30674087,42.16034286,57.95593216
0,1902,6,10.40674125,4.50674068,16.30674087,98.36034743,73.07501402
0,1902,7,12.40674125,6.906740776,18.00674068,127.060352,86.17366868
0,1902,8,11.80674087,6.106740585,17.50674068,94.86034743,78.82385568
0,1902,9,10.10674106,4.306740633,15.90674125,144.560352,62.5699777
0,1902,10,5.00674068,-1.49325932,11.50674068,2.360343618,33.76119546
0,1902,11,-0.293259391,-7.693259129,7.106740585,0,0
0,1902,12,-4.093259224,-11.89325989,3.706740728,0,0
0,1903,1,-5.393259415,-12.99325932,2.206740668,0,0
0,1903,2,-3.29325951,-10.29325951,3.706740728,0,0
0,1903,3,0.00674068,-6.79325951,6.806740871,0,0.161535231
0,1903,4,4.706740728,-2.193259367,11.60674106,8.760345144,35.00510289
0,1903,5,7.906740776,1.406740679,14.40674125,28.66034286,58.55994804
0,1903,6,10.70674049,4.806740633,16.60674106,120.4603459,74.78644433
0,1903,7,13.20674049,7.706740966,18.80674182,72.06034438,90.67354748
0,1903,8,11.60674106,5.906740776,17.30674087,115.8603398,77.73448061
0,1903,9,10.60674106,4.806740633,16.40674125,63.36034743,65.08013291
0,1903,10,6.906740776,0.406740657,13.40674125,19.86034362,43.87624441
0,1903,11,0.50674068,-6.893259892,7.906740776,0,4.701441488
0,1903,12,-3.49325932,-11.29325951,4.306740633,0,0
0,1904,1,-4.893259415,-12.49325932,2.706740728,0,0
0,1904,2,-2.893259415,-9.893259892,4.106740823,0,0
0,1904,3,0.706740668,-6.093259224,7.50674068,1.760343237,7.147816908
0,1904,4,3.50674068,-3.393259415,10.40674125,30.66034286,27.54320065
0,1904,5,7.106740585,0.606740645,13.60674106,34.76034514,53.68631223
0,1904,6,11.50674068,5.606740585,17.40674125,53.26034133,79.3076768
0,1904,7,12.50674068,7.00674068,18.10674106,74.96034591,86.7390284
0,1904,8,12.10674106,6.406740776,17.80674182,116.9603459,80.45153621
0,1904,9,10.60674106,4.806740633,16.40674125,52.46034591,65.08013291
0,1904,10,6.00674068,-0.49325932,12.50674068,0,39.15957229
0,1904,11,-0.393259296,-7.79325951,7.00674068,0,0
0,1904,12,-3.99325932,-11.79325951,3.806740633,0,0
0,1905,1,-5.693259606,-13.29325951,1.906740686,0,0
0,1905,2,-4.893259415,-11.89325989,2.106740704,0,0
0,1905,3,-1.093259463,-7.893259892,5.706740966,1.660342855,0
0,1905,4,2.406740716,-4.49325932,9.306740871,8.960342093,20.2698886
0,1905,5,7.606740585,1.106740674,14.10674106,21.66034286,56.7435663
0,1905,6,11.70674049,5.806740871,17.60674106,61.26034133,80.42874227
0,1905,7,12.80674087,7.306740871,18.4067403,97.86034743,88.43012425
0,1905,8,11.30674087,5.606740585,17.00674068,102.4603459,76.09385593
0,1905,9,10.80674087,5.00674068,16.60674106,27.16034286,66.07800734
0,1905,10,6.106740585,-0.393259296,12.60674106,4.960344,39.68980474
0,1905,11,0.406740657,-6.99325932,7.806740871,0,3.930651107
0,1905,12,-3.693259606,-11.49325932,4.106740823,0,0
0,1906,1,-4.99325932,-12.5932597,2.606740704,0,0
0,1906,2,-3.593259224,-10.5932597,3.406740657,0,0
0,1906,3,-0.793259272,-7.593259701,6.00674068,0,0
0,1906,4,4.00674068,-2.893259415,10.90674125,40.76034133,30.7021305
0,1906,5,8.00674068,1.50674068,14.50674068,21.76034514,59.16254908
0,1906,6,11.40674125,5.50674068,17.30674087,91.66034286,78.74579432
0,1906,7,13.20674049,7.706740966,18.80674182,79.86034743,90.67354748
0,1906,8,11.30674087,5.606740585,17.00674068,98.26034133,76.09385593
0,1906,9,11.30674087,5.50674068,17.10674106,41.06034438,68.55789945
0,1906,10,6.00674068,-0.49325932,12.50674068,2.360343618,39.15957229
0,1906,11,0.606740645,-6.79325951,8.00674068,0,5.444341412
0,1906,12,-3.29325951,-11.0932597,4.50674068,0,0
0,1907,1,-3.693259606,-11.29325951,3.906740776,0,0
0,1907,2,-3.193259606,-10.19325913,3.806740633,0,0
0,1907,3,-0.99325932,-7.79325951,5.806740871,0,0
0,1907,4,3.00674068,-3.893259415,9.906741253,21.66034286,24.29932234
0,1907,5,7.706740966,1.206740668,14.20674049,25.76034514,57.35047991
0,1907,6,10.90674125,5.00674068,16.80674087,94.56034438,75.92245943
0,1907,7,12.10674106,6.606740585,17.70674144,108.060352,84.47247253
0,1907,8,12.50674068,6.806740871,18.20674144,66.86034743,82.61020277
0,1907,9,10.00674068,4.206740728,15.80674087,87.36034743,62.06521136
0,1907,10,6.206740966,-0.293259391,12.70674049,0,40.21843212
0,1907,11,0.406740657,-6.99325932,7.806740871,0,3.930651107
0,1907,12,-3.393259415,-11.19325913,4.406740776,0,0
0,1908,1,-4.893259415,-12.49325932,2.706740728,0,0
0,1908,2,-2.693259606,-9.693259129,4.306740633,0,0
0,1908,3,1.106740674,-5.693259606,7.906740776,0,10.30011703
0,1908,4,5.906740776,-0.99325932,12.80674087,26.96034209,42.11836706
0,1908,5,7.906740776,1.406740679,14.40674125,44.06034438,58.55994804
0,1908,6,11.60674106,5.706740966,17.50674068,146.560352,79.86865994
0,1908,7,12.70674049,7.206740966,18.30674182,134.260349,87.86724839
0,1908,8,12.30674087,6.606740585,18.00674068,50.36034743,81.53249574
0,1908,9,10.50674068,4.706740728,16.30674087,90.66034286,64.57988753
0,1908,10,5.906740776,-0.593259463,12.40674125,9.060344381,38.62770047
0,1908,11,-0.093259343,-7.49325932,7.306740871,0,0
0,1908,12,-3.893259415,-11.69325913,3.906740776,0,0
0,1909,1,-4.693259606,-12.29325951,2.906740657,0,0
0,1909,2,-2.79325951,-9.79325951,4.206740728,0,0
0,1909,3,2.206740668,-4.593259224,9.00674068,0,18.07075966
0,1909,4,3.706740728,-3.193259606,10.60674106,12.56034438,28.81618477
0,1909,5,7.50674068,1.00674068,14.00674068,52.26034133,56.13517434
0,1909,6,10.90674125,5.00674068,16.80674087,142.9603459,75.92245943
0,1909,7,13.10674106,7.606740585,18.70674144,80.16034286,90.11389007
0,1909,8,11.60674106,5.906740776,17.30674087,114.3603398,77.73448061
0,1909,9,11.40674125,5.606740585,17.20674049,40.56034438,69.05141497
0,1909,10,6.906740776,0.406740657,13.40674125,2.460344,43.87624441
0,1909,11,1.50674068,-5.893259415,8.906740776,0,11.42177437
0,1909,12,-2.99325932,-10.79325951,4.806740633,0,0
0,1910,1,-4.693259606,-12.29325951,2.906740657,0,0
0,1910,2,-2.79325951,-9.79325951,4.206740728,0,0
0,1910,3,0.206740609,-6.593259701,7.00674068,4.660342855,2.626166877
0,1910,4,3.606740823,-3.29325951,10.50674068,8.260345144,28.18132977
0,1910,5,8.00674068,1.50674068,14.50674068,19.06034438,59.16254908
0,1910,6,10.50674068,4.606740823,16.40674125,180.560352,73.64649288
0,1910,7,11.80674087,6.306740871,17.40674125,98.86034743,82.76344116
0,1910,8,11.90674125,6.206740966,17.60674106,84.66034286,79.36726038
0,1910,9,11.00674068,5.206740728,16.80674087,41.26034133,67.07246317
0,1910,10,5.806740871,-0.693259367,12.30674087,47.06034438,38.09415635
0,1910,11,0.406740657,-6.99325932,7.806740871,0,3.930651107
0,1910,12,-3.693259606,-11.49325932,4.106740823,0,0
0,1911,1,-3.693259606,-11.29325951,3.906740776,0,0
0,1911,2,-3.393259415,-10.39325989,3.606740823,0,0
0,1911,3,-0.293259391,-7.093259701,6.50674068,0,0
0,1911,4,3.906740776,-2.99325932,10.80674087,14.06034438,30.07649019
0,1911,5,7.306740871,0.806740692,13.80674087,63.16034286,54.91385234
0,1911,6,11.10674106,5.206740728,17.00674068,101.0603444,77.0546129
0,1911,7,12.30674087,6.806740871,17.9067403,104.9603459,85.60745799
0,1911,8,11.80674087,6.106740585,17.50674068,75.26034133,78.82385568
0,1911,9,10.40674125,4.606740823,16.20674049,71.26034133,64.07876333
0,1911,10,5.406740776,-1.093259463,11.90674125,51.86034743,35.94255002
0,1911,11,-0.49325932,-7.893259892,6.906740776,0,0
0,1911,12,-4.393259415,-12.19325913,3.406740657,0,0
0,1912,1,-4.393259415,-11.99325932,3.206740728,0,0
0,1912,2,-2.49325932,-9.49325932,4.50674068,0,0
0,1912,3,-0.193259367,-6.99325932,6.606740585,0,0
0,1912,4,2.406740716,-4.49325932,9.306740871,5.960344,20.2698886
0,1912,5,8.00674068,1.50674068,14.50674068,25.76034514,59.16254908
0,1912,6,11.30674087,5.406740776,17.20674049,92.86034743,78.18299236
0,1912,7,12.20674049,6.706740966,17.80674182,127.9603459,85.04039357
0,1912,8,11.80674087,6.106740585,17.50674068,95.66034286,78.82385568
0,1912,9,10.50674068,4.706740728,16.30674087,90.86034743,64.57988753
0,1912,10,5.606740585,-0.893259415,12.10674106,17.96034209,37.02191048
0,1912,11,0.306740633,-7.093259701,7.706740966,0,3.12349394
0,1912,12,-3.693259606,-11.49325932,4.106740823,0,0
0,1913,1,-4.393259415,-11.99325932,3.206740728,0,0
0,1913,2,-2.193259367,-9.193259129,4.806740633,0,0
0,1913,3,-0.293259391,-7.093259701,6.50674068,0,0
0,1913,4,3.906740776,-2.99325932,10.80674087,42.26034133,30.07649019
0,1913,5,6.606740585,0.106740704,13.10674106,75.86034743,50.58887755
0,1913,6,10.70674049,4.806740633,16.60674106,97.06034438,74.78644433
0,1913,7,12.80674087,7.306740871,18.4067403,70.16034286,88.43012425
0,1913,8,12.00674068,6.306740871,17.70674144,80.06034438,79.90981432
0,1913,9,10.30674087,4.50674068,16.10674106,63.86034743,63.57674066
0,1913,10,5.706740966,-0.793259272,12.20674049,53.96034591,37.5589057
0,1913,11,-0.593259463,-7.99325932,6.806740871,0,0
0,1913,12,-4.193259606,-11.99325932,3.606740823,0,0
0,1914,1,-4.593259224,-12.19325913,3.00674068,0,0
0,1914,2,-2.79325951,-9.79325951,4.206740728,0,0
0,1914,3,0.306740633,-6.49325932,7.106740585,0,3.621571534
0,1914,4,2.706740728,-4.193259606,9.606741062,7.760345144,22.30535356
0,1914,5,7.906740776,1.406740679,14.40674125,26.76034514,58.55994804
0,1914,6,11.80674087,5.906740776,17.70674144,70.56034438,80.98794352
0,1914,7,13.10674106,7.606740585,18.70674144,101.0603444,90.11389007
0,1914,8,11.40674125,5.706740966,17.10674106,91.56034438,76.6416192
0,1914,9,10.20674049,4.406740776,16.00674068,48.86034743,63.07381402
0,1914,10,4.50674068,-1.99325932,11.00674068,5.460344,30.98828668
0,1914,11,0.00674068,-7.393259892,7.406740776,0,0.139319163
0,1914,12,-2.99325932,-10.79325951,4.806740633,0,0
0,1915,1,-3.49325932,-11.0932597,4.106740823,0,0
0,1915,2,-2.49325932,-9.49325932,4.50674068,0,0
0,1915,3,0.406740657,-6.393259415,7.206740966,1.760343237,4.55743934
0,1915,4,4.406740776,-2.49325932,11.30674087,2.160342855,33.17661655
0,1915,5,7.50674068,1.00674068,14.00674068,54.06034438,56.13517434
0,1915,6,10.60674106,4.706740728,16.50674068,117.560352,74.21696952
0,1915,7,12.40674125,6.906740776,18.00674068,148.4603459,86.17366868
0,1915,8,11.90674125,6.206740966,17.60674106,97.66034286,79.36726038
0,1915,9,10.20674049,4.406740776,16.00674068,71.86034743,63.07381402
0,1915,10,8.00674068,1.50674068,14.50674068,22.66034286,49.48930539
0,1915,11,2.106740704,-5.29325951,9.50674068,0,15.00770145
0,1915,12,-2.79325951,-10.5932597,5.00674068,0,0
0,1916,1,-4.393259415,-11.99325932,3.206740728,0,0
0,1916,2,-2.393259415,-9.393259892,4.606740823,0,0
0,1916,3,1.606740682,-5.193259606,8.406740776,0,13.9547707
0,1916,4,4.00674068,-2.79325951,10.80674087,12.66034286,30.7021305
0,1916,5,8.406740776,1.906740686,14.90674125,64.06034438,61.5592178
0,1916,6,11.90674125,6.00674068,17.80674182,116.6603429,81.54626724
0,1916,7,12.20674049,6.706740966,17.80674182,97.26034133,85.04039357
0,1916,8,12.30674087,6.706740966,18.00674068,85.86034743,81.53249574
0,1916,9,11.00674068,5.306740633,16.80674087,44.66034286,67.07246317
0,1916,10,6.106740585,-0.293259391,12.50674068,3.660342855,39.68980474
0,1916,11,1.306740677,-5.99325932,8.606740585,0,10.17073859
0,1916,12,-3.593259224,-11.29325951,4.106740823,0,0
0,1917,1,-5.093259224,-12.69325913,2.50674068,0,0
0,1917,2,-3.29325951,-10.29325951,3.706740728,0,0
0,1917,3,0.00674068,-6.79325951,6.806740871,0,0.161535231
0,1917,4,3.406740657,-3.393259415,10.20674049,21.16034286,26.90168874
0,1917,5,8.106740585,1.606740682,14.70674049,33.66034286,59.7637562
0,1917,6,11.20674049,5.406740776,17.00674068,143.4603459,77.61926668
0,1917,7,12.60674106,7.106740585,18.20674144,112.560352,87.30355593
0,1917,8,12.40674125,6.806740871,18.00674068,84.16034286,82.07175449
0,1917,9,10.60674106,4.906740776,16.30674087,52.66034286,65.08013291
0,1917,10,6.306740871,-0.093259343,12.70674049,13.66034286,40.74548006
0,1917,11,1.406740679,-5.893259415,8.706740966,0,10.80038263
0,1917,12,-3.393259415,-11.29325951,4.50674068,0,0
0,1918,1,-4.99325932,-12.5932597,2.606740704,0,0
0,1918,2,-2.893259415,-9.893259892,4.106740823,0,0
0,1918,3,0.706740668,-5.893259415,7.306740871,0.460344,7.147816908
0,1918,4,3.706740728,-3.093259224,10.50674068,2.360343618,28.81618477
0,1918,5,8.606740585,2.306740692,15.00674068,32.16034286,62.7495799
0,1918,6,10.30674087,4.50674068,16.10674106,161.1603429,72.50251057
0,1918,7,12.60674106,7.106740585,18.10674106,97.86034743,87.30355593
0,1918,8,11.80674087,6.306740871,17.40674125,63.36034743,78.82385568
0,1918,9,10.80674087,5.00674068,16.60674106,59.16034286,66.07800734
0,1918,10,6.306740871,-0.093259343,12.70674049,5.060342474,40.74548006
0,1918,11,0.206740609,-7.193259129,7.606740585,0,2.264988072
0,1918,12,-3.393259415,-11.29325951,4.50674068,0,0
0,1919,1,-3.693259606,-11.29325951,3.906740776,0,0
0,1919,2,-2.79325951,-9.79325951,4.206740728,0,0
0,1919,3,2.206740668,-4.593259224,9.00674068,0,18.07075966
0,1919,4,4.206740728,-2.693259606,11.10674106,4.160342855,31.9448291
0,1919,5,8.306740871,1.706740683,14.90674125,50.36034743,60.96207243
0,1919,6,11.80674087,6.00674068,17.70674144,118.3603398,80.98794352
0,1919,7,12.70674049,7.206740966,18.20674144,125.4603459,87.86724839
0,1919,8,13.10674106,7.50674068,18.80674182,49.26034133,85.82441916
0,1919,9,9.806740871,4.00674068,15.60674106,72.06034438,61.05286372
0,1919,10,5.906740776,-0.593259463,12.40674125,60.86034743,38.62770047
0,1919,11,1.306740677,-5.893259415,8.50674068,0,10.17073859
0,1919,12,-2.893259415,-10.5932597,4.806740633,0,0
0,1920,1,-3.393259415,-10.89325989,4.106740823,0,0
0,1920,2,-3.093259224,-9.99325932,3.806740633,0,0
0,1920,3,0.00674068,-6.593259701,6.606740585,0,0.161535231
0,1920,4,3.606740823,-3.29325951,10.50674068,0.260343237,28.18132977
0,1920,5,7.406740776,0.906740657,13.90674125,30.36034362,55.52527772
0,1920,6,11.40674125,5.50674068,17.30674087,103.1603429,78.74579432
0,1920,7,13.50674068,8.00674068,19.00674068,84.06034438,92.34784699
0,1920,8,12.00674068,6.306740871,17.70674144,90.96034591,79.90981432
0,1920,9,10.70674049,5.00674068,16.40674125,55.86034743,65.57949978
0,1920,10,6.50674068,0.00674068,13.00674068,2.460344,41.79496256
0,1920,11,0.806740692,-6.693259129,8.306740871,0,6.866479564
0,1920,12,-1.893259415,-9.693259129,5.906740776,0,0
0,1921,1,-3.393259415,-11.0932597,4.306740633,0,0
0,1921,2,-2.593259224,-9.593259701,4.406740776,0,0
0,1921,3,1.306740677,-5.393259415,8.00674068,3.660342855,11.79258166
0,1921,4,4.50674068,-2.393259415,11.40674125,25.06034438,33.78860293
0,1921,5,8.306740871,1.906740686,14.70674049,64.66034286,60.96207243
0,1921,6,10.90674125,5.106740823,16.70674049,99.86034743,75.92245943
0,1921,7,12.80674087,7.306740871,18.30674182,99.06034438,88.43012425
0,1921,8,12.50674068,6.906740776,18.10674106,114.060352,82.61020277
0,1921,9,10.90674125,5.106740823,16.70674049,97.56034438,66.57566029
0,1921,10,5.00674068,-1.49325932,11.50674068,32.16034286,33.76119546
0,1921,11,0.606740645,-6.693259129,7.906740776,0,5.444341412
0,1921,12,-2.99325932,-10.79325951,4.806740633,0,0
0,1922,1,-3.593259224,-11.29325951,4.106740823,0,0
0,1922,2,-1.893259415,-9.093259701,5.306740633,0,0
0,1922,3,1.706740683,-4.99325932,8.406740776,0,14.65826053
0,1922,4,5.50674068,-1.293259272,12.30674087,6.160342855,39.78000804
0,1922,5,8.806740871,2.406740716,15.30674087,30.06034438,63.93482645
0,1922,6,11.30674087,5.50674068,17.10674106,100.6603429,78.18299236
0,1922,7,12.80674087,7.406740776,18.30674182,103.9603459,88.43012425
0,1922,8,12.20674049,6.606740585,17.80674182,95.96034591,80.99242389
0,1922,9,11.00674068,5.306740633,16.80674087,59.56034438,67.07246317
0,1922,10,6.00674068,-0.49325932,12.50674068,10.36034362,39.15957229
0,1922,11,1.00674068,-6.193259606,8.206740966,0,8.224007134
0,1922,12,-2.893259415,-10.69325913,4.906740776,0,0
0,1923,1,-3.49325932,-11.29325951,4.306740633,0,0
0,1923,2,-2.893259415,-9.693259129,3.906740776,0,0
0,1923,3,1.806740692,-5.093259224,8.706740966,0,15.35414437
0,1923,4,4.906740776,-1.893259415,11.70674049,8.060344381,36.21205271
0,1923,5,7.606740585,1.106740674,14.10674106,55.36034743,56.7435663
0,1923,6,11.20674049,5.406740776,17.10674106,94.96034591,77.61926668
0,1923,7,12.70674049,7.206740966,18.30674182,138.4603459,87.86724839
0,1923,8,12.70674049,7.106740585,18.4067403,64.36034743,83.68471887
0,1923,9,10.50674068,4.706740728,16.30674087,114.560352,64.57988753
0,1923,10,5.806740871,-0.693259367,12.30674087,4.760343237,38.09415635
0,1923,11,1.206740668,-6.093259224,8.50674068,0,9.532086819
0,1923,12,-2.49325932,-10.29325951,5.306740633,0,0
0,1924,1,-3.99325932,-11.69325913,3.706740728,0,0
0,1924,2,-2.393259415,-9.29325951,4.50674068,0,0
0,1924,3,2.906740657,-3.99325932,9.806740871,0,22.61752348
0,1924,4,5.306740633,-1.49325932,12.10674106,3.060342474,38.59910115
0,1924,5,7.706740966,1.206740668,14.20674049,55.36034743,57.35047991
0,1924,6,11.70674049,5.906740776,17.50674068,98.56034438,80.42874227
0,1924,7,12.50674068,7.106740585,18.00674068,149.760349,86.7390284
0,1924,8,11.80674087,6.306740871,17.40674125,102.1603429,78.82385568
0,1924,9,10.10674106,4.306740633,15.90674125,73.46034591,62.5699777
0,1924,10,7.106740585,0.706740668,13.50674068,28.76034514,44.90844871
0,1924,11,0.806740692,-6.393259415,8.00674068,0,6.866479564
0,1924,12,-2.693259606,-10.49325932,5.106740823,0,0
0,1925,1,-5.29325951,-12.89325989,2.306740692,0,0
0,1925,2,-3.49325932,-10.39325989,3.406740657,0,0
0,1925,3,0.806740692,-5.99325932,7.606740585,0,7.961419938
0,1925,4,4.106740823,-2.693259606,10.90674125,4.360343618,31.32488339
0,1925,5,6.806740871,0.306740633,13.30674087,68.26034133,51.83289457
0,1925,6,11.70674049,5.906740776,17.60674106,106.1603429,80.42874227
0,1925,7,12.70674049,7.206740966,18.30674182,102.3603474,87.86724839
0,1925,8,12.10674106,6.606740585,17.70674144,95.46034591,80.45153621
0,1925,9,9.906741253,4.106740823,15.70674049,89.76034133,61.55951365
0,1925,10,5.306740633,-1.093259463,11.70674049,1.360343618,35.40010265
0,1925,11,0.306740633,-7.093259701,7.706740966,0,3.12349394
0,1925,12,-3.79325951,-11.5932597,4.00674068,0,0
0,1926,1,-3.79325951,-11.39325989,3.806740633,0,0
0,1926,2,-2.293259272,-9.193259129,4.606740823,0,0
0,1926,3,0.00674068,-6.593259701,6.606740585,0,0.161535231
0,1926,4,3.706740728,-3.193259606,10.60674106,7.260343237,28.81618477
0,1926,5,8.106740585,1.606740682,14.60674106,45.46034591,59.7637562
0,1926,6,11.50674068,5.706740966,17.40674125,93.46034591,79.3076768
0,1926,7,12.80674087,7.406740776,18.30674182,123.260349,88.43012425
0,1926,8,12.80674087,7.206740966,18.4067403,55.76034133,84.22080153
0,1926,9,11.20674049,5.50674068,17.00674068,41.46034591,68.06357393
0,1926,10,6.906740776,0.406740657,13.40674125,43.66034286,43.87624441
0,1926,11,0.306740633,-6.99325932,7.606740585,0,3.12349394
0,1926,12,-2.093259463,-9.79325951,5.606740585,0,0
0,1927,1,-4.093259224,-11.5932597,3.406740657,0,0
0,1927,2,-3.29325951,-10.0932597,3.50674068,0,0
0,1927,3,-0.49325932,-7.29325951,6.306740871,0,0
0,1927,4,3.906740776,-2.893259415,10.70674049,19.56034438,30.07649019
0,1927,5,7.806740871,1.406740679,14.20674049,23.56034438,57.95593216
0,1927,6,11.80674087,6.00674068,17.60674106,96.46034591,80.98794352
0,1927,7,13.60674106,8.106740585,19.20674144,99.26034133,92.90441039
0,1927,8,12.40674125,6.806740871,18.00674068,81.36034743,82.07175449
0,1927,9,10.50674068,4.706740728,16.30674087,133.760349,64.57988753
0,1927,10,6.706740966,0.306740633,13.10674106,46.46034591,42.83848221
0,1927,11,0.406740657,-6.893259892,7.706740966,0,3.930651107
0,1927,12,-2.49325932,-10.39325989,5.406740776,0,0
0,1928,1,-3.79325951,-11.39325989,3.806740633,0,0
0,1928,2,-1.193259367,-8.193259129,5.806740871,0,0
0,1928,3,2.00674068,-4.79325951,8.806740871,0,16.72502498
0,1928,4,5.50674068,-1.393259415,12.40674125,4.360343618,39.78000804
0,1928,5,8.00674068,1.50674068,14.50674068,56.96034591,59.16254908
0,1928,6,11.10674106,5.306740633,16.90674125,125.9603459,77.0546129
0,1928,7,13.40674125,7.906740776,19.00674068,94.16034286,91.79052433
0,1928,8,12.30674087,6.706740966,17.9067403,99.36034743,81.53249574
0,1928,9,11.00674068,5.206740728,16.80674087,108.260349,67.07246317
0,1928,10,5.706740966,-0.793259272,12.20674049,26.56034438,37.5589057
0,1928,11,-0.093259343,-7.49325932,7.306740871,0,0
0,1928,12,-2.49325932,-10.39325989,5.406740776,0,0
0,1929,1,-4.093259224,-11.5932597,3.406740657,0,0
0,1929,2,-2.893259415,-9.893259892,4.106740823,0,0
0,1929,3,1.406740679,-5.393259415,8.206740966,0,12.5226298
0,1929,4,4.106740823,-2.693259606,10.90674125,10.56034438,31.32488339
0,1929,5,7.706740966,1.306740677,14.10674106,93.66034286,57.35047991
0,1929,6,11.60674106,5.806740871,17.40674125,100.4603459,79.86865994
0,1929,7,13.10674106,7.606740585,18.70674144,76.66034286,90.11389007
0,1929,8,12.70674049,7.106740585,18.30674182,72.46034591,83.68471887
0,1929,9,10.80674087,5.106740823,16.60674106,56.96034591,66.07800734
0,1929,10,6.106740585,-0.393259296,12.60674106,8.460342093,39.68980474
0,1929,11,0.306740633,-6.99325932,7.606740585,0,3.12349394
0,1929,12,-3.093259224,-10.89325989,4.706740728,0,0
0,1930,1,-5.193259606,-12.69325913,2.306740692,0,0
0,1930,2,-2.393259415,-9.29325951,4.50674068,0,0
0,1930,3,0.206740609,-6.49325932,6.906740776,0,2.626166877
0,1930,4,4.406740776,-2.49325932,11.30674087,24.56034438,33.17661655
0,1930,5,8.50674068,2.106740704,14.90674125,9.560344381,62.15504752
0,1930,6,11.00674068,5.206740728,16.80674087,108.8603398,76.48901028
0,1930,7,13.70674049,8.106740585,19.30674182,51.86034743,93.46021057
0,1930,8,12.60674106,7.106740585,18.20674144,92.86034743,83.14785848
0,1930,9,10.90674125,5.106740823,16.70674049,129.560352,66.57566029
0,1930,10,5.50674068,-0.893259415,11.90674125,53.36034743,36.48313889
0,1930,11,0.706740668,-6.393259415,7.806740871,0,6.164772001
0,1930,12,-2.79325951,-10.69325913,5.106740823,0,0
0,1931,1,-3.49325932,-11.19325913,4.206740728,0,0
0,1931,2,-2.093259463,-8.99325932,4.806740633,0,0
0,1931,3,1.00674068,-5.79325951,7.806740871,0,9.535421137
0,1931,4,5.306740633,-1.593259463,12.20674049,36.56034438,38.59910115
0,1931,5,8.206740966,1.806740692,14.70674049,39.26034514,60.36359262
0,1931,6,11.50674068,5.606740585,17.40674125,148.9603459,79.3076768
0,1931,7,12.60674106,7.106740585,18.20674144,120.3603398,87.30355593
0,1931,8,13.30674087,7.706740966,19.00674068,60.86034743,86.88971123
0,1931,9,10.10674106,4.306740633,15.90674125,67.16034286,62.5699777
0,1931,10,7.00674068,0.606740645,13.40674125,17.96034209,44.39302946
0,1931,11,0.306740633,-6.99325932,7.606740585,0,3.12349394
0,1931,12,-2.49325932,-10.19325913,5.206740728,0,0
0,1932,1,-3.99325932,-11.5932597,3.606740823,0,0
0,1932,2,-4.093259224,-10.99325932,2.806740752,0,0
0,1932,3,1.00674068,-5.79325951,7.806740871,0,9.535421137
0,1932,4,4.706740728,-2.193259367,11.60674106,1.660342855,35.00510289
0,1932,5,8.00674068,1.406740679,14.60674106,73.76034133,59.16254908
0,1932,6,11.80674087,6.00674068,17.70674144,147.6603429,80.98794352
0,1932,7,13.10674106,7.606740585,18.70674144,87.86034743,90.11389007
0,1932,8,12.70674049,7.106740585,18.30674182,100.4603459,83.68471887
0,1932,9,10.70674049,4.906740776,16.50674068,66.96034591,65.57949978
0,1932,10,6.606740585,0.106740704,13.10674106,22.66034286,42.31745333
0,1932,11,1.50674068,-5.79325951,8.806740871,5.260343237,11.42177437
0,1932,12,-2.49325932,-10.19325913,5.206740728,0,0
0,1933,1,-4.29325951,-11.99325932,3.406740657,0,0
0,1933,2,-1.49325932,-8.49325932,5.50674068,0,0
0,1933,3,2.106740704,-4.79325951,9.00674068,0,17.40085475
0,1933,4,4.206740728,-2.693259606,11.10674106,15.26034514,31.9448291
0,1933,5,7.906740776,1.50674068,14.30674087,34.26034514,58.55994804
0,1933,6,11.70674049,5.906740776,17.60674106,132.4603459,80.42874227
0,1933,7,13.30674087,7.806740871,18.80674182,78.96034591,91.23242502
0,1933,8,13.00674068,7.406740776,18.70674144,128.3603398,85.29064207
0,1933,9,11.50674068,5.806740871,17.30674087,39.06034438,69.54412421
0,1933,10,7.00674068,0.606740645,13.40674125,4.160342855,44.39302946
0,1933,11,0.606740645,-6.693259129,7.906740776,0,5.444341412
0,1933,12,-2.593259224,-10.39325989,5.206740728,0,0
0,1934,1,-4.393259415,-11.99325932,3.206740728,0,0
0,1934,2,-2.393259415,-9.29325951,4.50674068,0,0
